ID_CLIENT;DATE_ENTREE;NOM;PAYS;SEXE;AGE;MEMBRE_ACTIF
15695299;2018-03-01 00:00:00;Mordvinova;France;F;45;No
15580623;2012-02-01 00:00:00;Yefremova;Espagne;H;28;No
15649858;2011-02-01 00:00:00;Simpson;Espagne;H;37;Yes
15675791;2016-06-01 00:00:00;Williams;France;H;36;No
15610226;2011-06-01 00:00:00;Fenton;France;F;27;No
15565996;2012-04-01 00:00:00;Arnold;France;H;44;Yes
15720123;2017-04-01 00:00:00;Hudson;Espagne;H;37;No
15760662;2018-04-01 00:00:00;Francis;Allemagne;F;29;Yes
15682070;2011-04-01 00:00:00;Davies;France;H;64;Yes
15608688;2016-02-01 00:00:00;Andreyeva;France;H;34;No
15698031;2014-02-01 00:00:00;Romano;Allemagne;F;39;No
15720725;2018-03-01 00:00:00;Shubin;France;H;28;No
15612095;2011-02-01 00:00:00;Calabrese;France;F;48;No
15809263;2015-03-01 00:00:00;Y?;Allemagne;H;29;Yes
15647301;2017-02-01 00:00:00;Bray;Allemagne;F;45;Yes
15641604;2010-01-01 00:00:00;Frolova;France;F;55;No
15583033;2016-02-01 00:00:00;Huguley;France;F;20;Yes
15797900;2011-04-01 00:00:00;Chinomso;France;H;56;No
15697095;2013-05-01 00:00:00;Zetticci;Espagne;H;124;No
15643042;2018-03-01 00:00:00;Han;Allemagne;F;40;No
15643048;2020-04-01 00:00:00;Mueller;France;H;66;Yes
15739248;2016-01-01 00:00:00;Lin;France;H;52;Yes
15620832;2020-05-01 00:00:00;Dean;France;F;35;Yes
15569249;2014-06-01 00:00:00;Howarth;France;F;55;Yes
15671032;2020-02-01 00:00:00;He;Allemagne;H;42;Yes
15784687;2019-06-01 00:00:00;Simmons;France;H;36;No
15663917;2019-02-01 00:00:00;Adams;France;H;43;Yes
15625522;2013-05-01 00:00:00;Walker;Espagne;H;31;Yes
15669922;2018-01-01 00:00:00;Conti;Espagne;F;36;Yes
15766552;2014-03-01 00:00:00;Rossi;France;H;37;No
15609618;2011-03-01 00:00:00;Fanucci;Allemagne;H;28;Yes
15791216;2012-03-01 00:00:00;Mann;Allemagne;H;43;No
15596800;2019-03-01 00:00:00;Hill;Allemagne;H;33;Yes
15736302;2016-05-01 00:00:00;McKay;France;H;48;Yes
15780677;2016-01-01 00:00:00;Jackson;France;F;59;Yes
15722813;2016-06-01 00:00:00;Byrne;Espagne;H;30;No
15752388;2014-05-01 00:00:00;Doyle;Espagne;F;35;Yes
15773779;2018-04-01 00:00:00;Jacka;Espagne;F;46;Yes
15626608;2015-06-01 00:00:00;Howarde;Espagne;H;48;Yes
15632882;2019-06-01 00:00:00;Konovalova;Allemagne;H;37;Yes
15650026;2019-04-01 00:00:00;Barclay-Harvey;France;H;44;Yes
15645463;2015-04-01 00:00:00;Udinese;France;F;27;Yes
15799211;2012-06-01 00:00:00;Anenechi;Espagne;F;32;Yes
15584897;2017-01-01 00:00:00;Kuo;France;F;31;No
15717984;2011-04-01 00:00:00;Longo;France;H;47;No
15750299;2010-06-01 00:00:00;Davison;Espagne;H;24;Yes
15628558;2015-06-01 00:00:00;Pan;France;F;44;Yes
15781975;2017-04-01 00:00:00;Rees;France;H;34;Yes
15665802;2014-03-01 00:00:00;Li Fonti;Espagne;F;36;Yes
15707011;2010-01-01 00:00:00;Morrison;France;H;47;No
15726960;2017-06-01 00:00:00;O'Brien;France;F;36;Yes
15602647;2014-05-01 00:00:00;Cunningham;Allemagne;H;39;Yes
15594917;2019-06-01 00:00:00;Miller;France;F;34;Yes
15679642;2012-03-01 00:00:00;Feng;Espagne;H;44;Yes
15726588;2017-05-01 00:00:00;Seleznev;Espagne;F;36;No
15592751;2017-01-01 00:00:00;Okwudiliolisa;Allemagne;F;63;No
15674620;2012-02-01 00:00:00;Dilibe;Allemagne;F;37;Yes
15800061;2017-06-01 00:00:00;Moretti;Espagne;F;45;No
15681878;2017-04-01 00:00:00;Fan;Allemagne;H;45;Yes
15618171;2011-05-01 00:00:00;James;France;F;33;Yes
15742632;2011-02-01 00:00:00;Alexeyeva;France;F;31;Yes
15764708;2014-02-01 00:00:00;Chiabuotu;France;H;30;No
15722993;2014-03-01 00:00:00;Page;France;F;27;No
15814930;2010-03-01 00:00:00;McGregor;Allemagne;F;40;No
15799358;2014-02-01 00:00:00;Vincent;France;F;46;Yes
15683213;2010-02-01 00:00:00;Bergamaschi;France;F;35;Yes
15607485;2016-05-01 00:00:00;Wakelin;Espagne;F;29;No
15810418;2017-02-01 00:00:00;T'ang;Allemagne;F;60;No
15724632;2020-05-01 00:00:00;Madukaego;France;F;41;Yes
15668385;2019-01-01 00:00:00;Dellucci;France;H;40;Yes
15713378;2010-01-01 00:00:00;Brownless;France;H;38;No
15620836;2018-01-01 00:00:00;Lo Duca;Allemagne;F;34;No
15586629;2015-06-01 00:00:00;Campbell;France;H;33;No
15792934;2012-02-01 00:00:00;Carruthers;France;H;26;No
15730137;2020-04-01 00:00:00;Udegbulam;France;H;31;No
15623791;2017-06-01 00:00:00;Padovesi;Espagne;F;40;No
15790678;2012-01-01 00:00:00;Davidson;France;F;32;No
15666141;2012-01-01 00:00:00;Baldwin;Espagne;F;26;Yes
15762928;2012-02-01 00:00:00;Venables;Espagne;H;44;No
15624388;2015-04-01 00:00:00;Henderson;Allemagne;F;50;Yes
15578835;2019-03-01 00:00:00;Brookes;Espagne;F;50;Yes
15621116;2015-05-01 00:00:00;Fang;Allemagne;H;33;No
15762799;2020-05-01 00:00:00;Alexander;Allemagne;H;23;Yes
15578186;2011-02-01 00:00:00;Pirozzi;Allemagne;H;37;No
15709861;2016-01-01 00:00:00;He;Allemagne;H;30;Yes
15697497;2011-01-01 00:00:00;She;France;F;45;Yes
15699247;2015-02-01 00:00:00;Chapman;France;F;44;Yes
15567993;2012-06-01 00:00:00;Palmer;Espagne;H;28;No
15590286;2018-03-01 00:00:00;Fairley;France;F;40;No
15771977;2019-02-01 00:00:00;T'ao;France;F;39;No
15623502;2016-06-01 00:00:00;Morrison;Espagne;F;56;Yes
15570681;2019-04-01 00:00:00;Chiang;France;H;24;No
15624703;2011-05-01 00:00:00;Okonkwo;Allemagne;H;35;No
15618566;2013-06-01 00:00:00;Jamieson;France;F;38;Yes
15587311;2014-05-01 00:00:00;Dobbs;Espagne;H;33;Yes
15572461;2016-03-01 00:00:00;Kung;Allemagne;F;29;No
15619708;2015-06-01 00:00:00;Harker;France;H;25;No
15636520;2019-01-01 00:00:00;Milani;France;H;27;No
15571244;2017-04-01 00:00:00;Tung;Espagne;F;33;Yes
15625941;2010-06-01 00:00:00;Gray;Espagne;F;50;Yes
15752502;2016-02-01 00:00:00;Cooke;France;H;41;Yes
15739194;2020-02-01 00:00:00;Manfrin;Espagne;H;38;No
15758510;2014-06-01 00:00:00;Frolova;France;H;26;No
15781307;2013-02-01 00:00:00;Schneider;Allemagne;H;37;No
15668594;2019-01-01 00:00:00;Diggs;Allemagne;F;25;Yes
15752534;2010-03-01 00:00:00;Mironov;France;H;36;Yes
15800703;2015-03-01 00:00:00;Madukwe;Espagne;F;21;Yes
15568982;2014-02-01 00:00:00;Hao;France;F;24;Yes
15622370;2019-05-01 00:00:00;Boyle;Allemagne;H;30;Yes
15748352;2020-05-01 00:00:00;Endrizzi;Espagne;H;34;Yes
15648721;2016-05-01 00:00:00;Hsueh;France;H;64;Yes
15646190;2020-03-01 00:00:00;Saunders;France;F;56;No
15621244;2020-03-01 00:00:00;Gallo;France;H;36;Yes
15567335;2013-06-01 00:00:00;Allsop;France;F;42;Yes
15602354;2017-02-01 00:00:00;Ginikanwa;Allemagne;H;33;No
15691061;2011-02-01 00:00:00;Rapuokwu;France;F;37;Yes
15793042;2018-01-01 00:00:00;Sung;France;H;39;No
15715796;2020-05-01 00:00:00;Romani;France;H;37;Yes
15616666;2014-03-01 00:00:00;Artemova;Allemagne;F;52;Yes
15753248;2018-02-01 00:00:00;Tao;France;H;28;No
15737267;2019-05-01 00:00:00;Marcelo;France;F;49;No
15622017;2010-03-01 00:00:00;Bruno;Espagne;F;33;Yes
15586300;2013-05-01 00:00:00;Chinonyelum;France;H;66;Yes
15655360;2015-04-01 00:00:00;Chikelu;Allemagne;F;72;No
15781298;2017-03-01 00:00:00;Hughes;Allemagne;H;39;Yes
15651581;2014-04-01 00:00:00;Lavrentyev;Allemagne;H;68;No
15700801;2014-02-01 00:00:00;Eipper;Allemagne;H;42;Yes
15724334;2015-01-01 00:00:00;Alekseyeva;France;H;22;No
15678385;2018-05-01 00:00:00;Lange;France;H;25;Yes
15812356;2014-01-01 00:00:00;Doherty;Allemagne;F;40;Yes
15664639;2011-01-01 00:00:00;McGregor;France;H;19;No
15735270;2018-05-01 00:00:00;Ruggiero;Espagne;H;47;No
15751748;2018-05-01 00:00:00;Trevisani;France;H;51;No
15797329;2016-02-01 00:00:00;Muir;France;H;43;No
15568915;2014-04-01 00:00:00;Bailey;France;H;38;No
15663964;2015-05-01 00:00:00;Pagnotto;France;H;37;No
15610403;2019-03-01 00:00:00;Anderson;France;H;43;No
15733429;2012-04-01 00:00:00;Chou;Allemagne;H;112;Yes
15693526;2020-03-01 00:00:00;Ku;France;F;40;No
15696989;2012-06-01 00:00:00;Chukwueloka;Allemagne;F;52;No
15785782;2018-01-01 00:00:00;Ugonna;Espagne;H;48;Yes
15589715;2015-05-01 00:00:00;Fulks;France;F;66;No
15733842;2019-06-01 00:00:00;Pirozzi;France;F;24;No
15767894;2011-04-01 00:00:00;Ch'ien;France;F;21;Yes
15806467;2019-06-01 00:00:00;Boyle;Allemagne;H;40;No
15624170;2016-02-01 00:00:00;Tan;France;F;38;Yes
15575486;2019-06-01 00:00:00;Okoli;France;F;27;Yes
15658459;2010-02-01 00:00:00;Bates;Espagne;H;33;No
15765415;2016-03-01 00:00:00;King;Espagne;F;45;Yes
15583580;2019-03-01 00:00:00;Chiawuotu;Allemagne;F;35;No
15617657;2020-02-01 00:00:00;Ts'ai;France;F;36;Yes
15740557;2015-01-01 00:00:00;Fedorova;France;F;43;No
15677369;2016-05-01 00:00:00;Golubov;Allemagne;F;37;No
15799494;2017-05-01 00:00:00;Forster;Allemagne;H;44;Yes
15662243;2015-02-01 00:00:00;Taylor;France;H;50;No
15692002;2014-02-01 00:00:00;Skelton;France;H;33;Yes
15577751;2016-06-01 00:00:00;Pisano;Allemagne;H;30;No
15569364;2017-04-01 00:00:00;Victor;France;H;36;No
15754999;2012-02-01 00:00:00;Ch'eng;France;F;33;Yes
15792922;2011-06-01 00:00:00;Tu;Espagne;H;38;Yes
15640769;2012-01-01 00:00:00;Hobbs;France;H;63;Yes
15691011;2011-02-01 00:00:00;Shoebridge;France;H;42;Yes
15774192;2012-02-01 00:00:00;Miller;Allemagne;F;38;No
15793881;2014-05-01 00:00:00;Mitchell;France;F;35;Yes
15775572;2014-05-01 00:00:00;Bergamaschi;Allemagne;F;42;No
15738487;2017-03-01 00:00:00;Leworthy;France;H;26;No
15710404;2010-06-01 00:00:00;Chinwendu;France;H;35;Yes
15610271;2017-03-01 00:00:00;Andreev;Espagne;F;42;No
15740868;2011-05-01 00:00:00;Pirogova;Allemagne;F;45;Yes
15585036;2017-04-01 00:00:00;Okoli;Espagne;F;37;Yes
15624072;2010-05-01 00:00:00;Kiernan;Espagne;H;22;No
15628008;2014-05-01 00:00:00;Monds;Espagne;F;29;No
15765694;2019-03-01 00:00:00;Bage;Espagne;F;59;Yes
15593959;2019-02-01 00:00:00;Travis;France;H;28;Yes
15778410;2013-06-01 00:00:00;Clarke;Espagne;F;52;Yes
15787014;2012-03-01 00:00:00;King;Allemagne;F;28;Yes
15609510;2013-05-01 00:00:00;Gregory;France;H;45;Yes
15710726;2012-04-01 00:00:00;Hughes;France;H;52;Yes
15611191;2010-01-01 00:00:00;Scott;Allemagne;F;37;Yes
15710295;2014-02-01 00:00:00;Patrick;Allemagne;F;38;No
15785485;2018-03-01 00:00:00;Zhou;Allemagne;F;41;Yes
15685314;2018-04-01 00:00:00;Noble;France;F;28;Yes
15600478;2017-05-01 00:00:00;Watson;France;H;39;No
15811261;2020-05-01 00:00:00;Alaniz;Espagne;H;42;Yes
15665062;2019-04-01 00:00:00;Lucchese;France;H;19;Yes
15808557;2015-03-01 00:00:00;Mancini;France;F;42;Yes
15666295;2019-05-01 00:00:00;Smith;Allemagne;H;50;No
15784000;2011-06-01 00:00:00;Pope;Allemagne;F;34;No
15658589;2018-06-01 00:00:00;Brady;Espagne;H;38;Yes
15739592;2010-02-01 00:00:00;Sokolov;Allemagne;F;51;No
15615753;2012-06-01 00:00:00;Upchurch;Allemagne;F;35;Yes
15638355;2015-06-01 00:00:00;Woods;France;F;35;No
15774630;2019-03-01 00:00:00;Peacock;Allemagne;F;47;Yes
15684198;2010-02-01 00:00:00;McDonald;France;F;116;Yes
15630053;2015-06-01 00:00:00;Tsao;France;H;45;No
15736730;2018-06-01 00:00:00;Soto;France;F;45;Yes
15740900;2014-03-01 00:00:00;Perrodin;France;H;34;Yes
15724563;2017-05-01 00:00:00;Hawkins;Allemagne;F;42;Yes
15623072;2015-04-01 00:00:00;Shaw;Espagne;F;35;No
15813067;2017-06-01 00:00:00;Williams;Allemagne;F;45;No
15725068;2011-05-01 00:00:00;Quinn;Espagne;F;21;Yes
15625944;2015-01-01 00:00:00;Buccho;France;H;58;Yes
15758513;2013-03-01 00:00:00;McDonald;France;H;43;No
15607629;2012-01-01 00:00:00;Hollis;France;H;48;No
15689412;2013-01-01 00:00:00;Christie;France;F;32;No
15808044;2011-02-01 00:00:00;Ts'ui;France;F;65;No
15658435;2015-03-01 00:00:00;Hingston;France;F;27;No
15700255;2012-06-01 00:00:00;Robson;Allemagne;H;44;No
15682778;2011-06-01 00:00:00;Fedorov;France;H;34;Yes
15639549;2016-02-01 00:00:00;Jen;Allemagne;F;33;No
15747534;2010-04-01 00:00:00;Torkelson;France;H;46;No
15720676;2013-06-01 00:00:00;Bukowski;France;F;37;No
15632118;2015-02-01 00:00:00;Pirozzi;Espagne;H;45;No
15589869;2011-03-01 00:00:00;Tang;France;H;49;Yes
15627190;2014-03-01 00:00:00;Lettiere;France;H;51;Yes
15758755;2011-05-01 00:00:00;Beneventi;France;F;34;Yes
15646558;2019-02-01 00:00:00;Clamp;Espagne;H;51;Yes
15669253;2013-05-01 00:00:00;Gibson;Espagne;H;39;No
15803415;2017-05-01 00:00:00;Samsonova;France;F;39;No
15693732;2011-05-01 00:00:00;Kilgour;France;F;66;Yes
15574858;2012-01-01 00:00:00;Page;France;H;37;Yes
15607753;2010-02-01 00:00:00;Alexandrova;Espagne;F;23;Yes
15679531;2015-02-01 00:00:00;Collins;France;H;34;Yes
15667938;2011-06-01 00:00:00;Hurst;France;H;32;Yes
15634491;2018-01-01 00:00:00;Kung;France;H;30;Yes
15733247;2010-06-01 00:00:00;Stevenson;France;H;33;No
15764174;2016-03-01 00:00:00;Bidencope;Espagne;F;26;Yes
15704597;2013-04-01 00:00:00;Trumbull;France;H;33;Yes
15656096;2017-04-01 00:00:00;Cumbrae-Stewart;Espagne;F;26;Yes
15792250;2016-01-01 00:00:00;Nnabuife;Allemagne;F;45;Yes
15567923;2014-03-01 00:00:00;Barese;France;F;30;No
15636444;2015-02-01 00:00:00;Craig;Allemagne;F;53;Yes
15710450;2013-04-01 00:00:00;Okwudiliolisa;Espagne;H;22;Yes
15802351;2014-06-01 00:00:00;Beers;Allemagne;F;33;Yes
15627830;2015-04-01 00:00:00;Nikitina;Allemagne;F;30;Yes
15732903;2013-03-01 00:00:00;Fontenot;France;H;39;No
15782100;2017-06-01 00:00:00;Holloway;Espagne;H;22;Yes
15732674;2014-03-01 00:00:00;Fennell;Espagne;H;36;Yes
15778089;2018-02-01 00:00:00;Stevenson;Espagne;H;37;No
15696744;2017-02-01 00:00:00;Miller;France;F;31;No
15671165;2015-04-01 00:00:00;Esomchi;France;F;66;Yes
15731522;2012-02-01 00:00:00;Ts'ui;Espagne;F;67;Yes
15776404;2012-04-01 00:00:00;Williamson;France;H;22;Yes
15686242;2016-02-01 00:00:00;Otutodilichukwu;France;F;57;No
15588406;2013-04-01 00:00:00;Chiemenam;Espagne;F;37;No
15782247;2016-04-01 00:00:00;Yeh;France;H;22;Yes
15747000;2017-02-01 00:00:00;Shih;France;H;27;Yes
15663770;2019-03-01 00:00:00;Doyle;France;H;38;Yes
15771509;2019-01-01 00:00:00;Hirst;Allemagne;F;42;Yes
15605215;2011-03-01 00:00:00;Stevenson;France;H;48;Yes
15629299;2019-02-01 00:00:00;Yang;Allemagne;F;52;Yes
15610972;2016-02-01 00:00:00;Crawford;Allemagne;F;44;No
15718071;2017-02-01 00:00:00;Tuan;France;F;51;Yes
15783589;2011-04-01 00:00:00;Toscano;France;H;40;No
15806922;2016-05-01 00:00:00;Bergamaschi;Espagne;F;41;Yes
15644796;2012-06-01 00:00:00;Dyer;Espagne;F;38;Yes
15772381;2012-06-01 00:00:00;Brient;Allemagne;H;38;No
15698792;2014-04-01 00:00:00;Keldie;France;F;48;Yes
15644005;2011-01-01 00:00:00;Holman;France;F;33;Yes
15669589;2019-03-01 00:00:00;Page;Allemagne;F;68;Yes
15666012;2016-03-01 00:00:00;Rippey;France;H;40;Yes
15730540;2012-01-01 00:00:00;Simpson;Espagne;H;45;No
15739972;2011-01-01 00:00:00;Hughes;Allemagne;F;45;No
15745012;2014-03-01 00:00:00;Pettit;France;F;43;Yes
15766166;2018-06-01 00:00:00;Folliero;Espagne;H;43;Yes
15746737;2011-03-01 00:00:00;Eames;Allemagne;H;59;Yes
15701687;2013-05-01 00:00:00;Campbell;Espagne;H;44;No
15709621;2017-04-01 00:00:00;Wan;France;H;31;Yes
15742681;2016-05-01 00:00:00;Liao;Allemagne;H;26;Yes
15681332;2014-03-01 00:00:00;Tate;France;F;43;No
15772632;2019-06-01 00:00:00;Ts'ui;France;F;34;No
15675522;2011-03-01 00:00:00;Ko;Allemagne;F;30;Yes
15767781;2010-02-01 00:00:00;Godfrey;France;H;38;No
15759537;2013-05-01 00:00:00;Bianchi;Allemagne;H;35;Yes
15696061;2019-04-01 00:00:00;Brownless;Allemagne;F;34;No
15683657;2020-03-01 00:00:00;Stephenson;France;F;31;No
15586135;2016-03-01 00:00:00;Gratwick;Espagne;F;28;Yes
15774401;2016-02-01 00:00:00;Chambers;Espagne;H;51;No
15781210;2012-01-01 00:00:00;Reid;France;H;34;No
15723658;2014-04-01 00:00:00;Voronina;Espagne;F;30;No
15762332;2019-06-01 00:00:00;Ulyanova;Allemagne;F;31;Yes
15801218;2012-04-01 00:00:00;Bermudez;France;H;49;Yes
15770811;2011-01-01 00:00:00;Wallace;France;H;36;Yes
15777576;2015-02-01 00:00:00;Frost;Espagne;F;40;Yes
15607170;2015-01-01 00:00:00;Boyle;France;H;35;Yes
15800215;2017-03-01 00:00:00;Kwemtochukwu;France;H;25;Yes
15568238;2012-03-01 00:00:00;Diaz;Espagne;H;20;Yes
15810460;2015-01-01 00:00:00;Fanucci;Espagne;F;64;Yes
15726167;2016-04-01 00:00:00;Scott;France;H;37;Yes
15758477;2018-04-01 00:00:00;Tobeolisa;France;F;32;No
15590966;2016-05-01 00:00:00;Lo;Allemagne;F;42;No
15656471;2011-03-01 00:00:00;Mitchell;France;H;33;Yes
15671934;2018-05-01 00:00:00;Veale;Allemagne;H;39;Yes
15791533;2014-05-01 00:00:00;Ch'ien;Espagne;H;42;No
15750547;2011-02-01 00:00:00;Bair;France;H;26;Yes
15638272;2016-06-01 00:00:00;Tien;Espagne;H;32;Yes
15721207;2014-04-01 00:00:00;Piazza;Allemagne;H;42;No
15671243;2011-04-01 00:00:00;Y?;France;F;47;No
15812071;2014-03-01 00:00:00;Endrizzi;France;H;54;Yes
15790564;2011-05-01 00:00:00;She;Allemagne;F;40;Yes
15746695;2014-01-01 00:00:00;Wunder;France;F;39;No
15671172;2019-06-01 00:00:00;Swain;France;H;23;Yes
15787168;2012-06-01 00:00:00;Y?;Espagne;F;28;Yes
15761525;2010-04-01 00:00:00;Shaw;Espagne;F;31;No
15605872;2014-04-01 00:00:00;Felix;France;H;73;Yes
15807335;2016-02-01 00:00:00;Spencer;Espagne;F;64;Yes
15782418;2011-03-01 00:00:00;Ku;Allemagne;F;19;Yes
15769818;2017-02-01 00:00:00;Moore;France;F;37;Yes
15783225;2011-04-01 00:00:00;Cocci;France;H;54;No
15653251;2012-06-01 00:00:00;Hickey;France;F;84;No
15775891;2018-02-01 00:00:00;Myers;Allemagne;H;48;Yes
15744423;2015-04-01 00:00:00;Cocci;France;H;32;No
15680706;2016-05-01 00:00:00;Balashov;Allemagne;H;48;No
15707042;2018-02-01 00:00:00;Dellucci;France;F;24;No
15690452;2019-02-01 00:00:00;Tung;France;H;52;No
15569670;2014-03-01 00:00:00;Alexeyeva;Allemagne;H;30;Yes
15777315;2014-04-01 00:00:00;Hill;France;H;43;No
15762682;2019-05-01 00:00:00;Mitchell;Espagne;F;35;No
15587177;2014-01-01 00:00:00;Lloyd;France;H;36;No
15708003;2012-04-01 00:00:00;Aleksandrova;Espagne;H;41;No
15674929;2013-01-01 00:00:00;Anderson;France;F;31;No
15623595;2018-01-01 00:00:00;Clayton;Espagne;F;28;Yes
15667462;2010-01-01 00:00:00;Duncan;Espagne;H;43;No
15580493;2019-04-01 00:00:00;Chin;France;H;33;No
15652048;2013-03-01 00:00:00;Thompson;Allemagne;H;44;Yes
15650068;2020-02-01 00:00:00;Johnson;France;H;58;Yes
15736495;2012-03-01 00:00:00;Jackson;France;H;34;No
15738291;2012-02-01 00:00:00;Nevzorova;France;F;48;No
15750658;2012-01-01 00:00:00;Obiuto;France;H;37;No
15789611;2012-05-01 00:00:00;Lin;Allemagne;H;46;No
15732610;2014-06-01 00:00:00;Ahern;France;F;28;No
15601550;2014-05-01 00:00:00;Genovesi;Espagne;H;36;Yes
15609070;2013-02-01 00:00:00;Findlay;Allemagne;H;45;Yes
15612893;2016-05-01 00:00:00;Nelson;Espagne;H;45;No
15656005;2013-04-01 00:00:00;Millar;Allemagne;H;31;No
15591509;2013-05-01 00:00:00;Milano;France;H;36;No
15678571;2016-06-01 00:00:00;Barber;France;H;21;No
15672821;2015-04-01 00:00:00;Owen;France;H;28;Yes
15754926;2014-02-01 00:00:00;Lucchesi;France;F;30;No
15644297;2015-03-01 00:00:00;Austin;Allemagne;H;38;Yes
15694296;2011-03-01 00:00:00;Chineze;France;H;35;No
15724663;2015-03-01 00:00:00;Christmas;Espagne;F;36;No
15604792;2014-06-01 00:00:00;Kuo;Allemagne;H;38;Yes
15697020;2018-01-01 00:00:00;Hs?eh;France;H;39;No
15616380;2019-04-01 00:00:00;Wheeler;Espagne;F;37;No
15802390;2018-04-01 00:00:00;Willoughby;France;F;34;Yes
15812888;2017-01-01 00:00:00;Perreault;France;H;41;Yes
15663312;2011-06-01 00:00:00;Marino;France;F;35;No
15635728;2016-01-01 00:00:00;P'an;France;H;41;No
15628947;2017-04-01 00:00:00;Praed;France;F;38;No
15659475;2014-02-01 00:00:00;Chung;France;F;33;No
15812497;2015-04-01 00:00:00;D'Albertis;Allemagne;H;37;No
15597033;2012-03-01 00:00:00;Speight;Allemagne;H;37;Yes
15759566;2010-04-01 00:00:00;Tochukwu;France;H;74;Yes
15804394;2012-05-01 00:00:00;Brenan;Allemagne;H;32;No
15752915;2018-06-01 00:00:00;Hsueh;France;F;34;Yes
15750574;2016-05-01 00:00:00;Lumholtz;Espagne;F;34;Yes
15591248;2011-01-01 00:00:00;Chukwumaobim;France;F;29;Yes
15606507;2015-01-01 00:00:00;Pisani;France;H;24;No
15677871;2011-06-01 00:00:00;Cocci;France;H;38;Yes
15692819;2019-03-01 00:00:00;Toscani;Allemagne;H;32;No
15811314;2011-03-01 00:00:00;Y?;Allemagne;F;36;No
15693864;2015-02-01 00:00:00;Iheanacho;Allemagne;F;49;No
15683677;2011-04-01 00:00:00;Schiavone;Espagne;H;39;Yes
15591740;2016-03-01 00:00:00;Fletcher;France;F;54;Yes
15680767;2010-03-01 00:00:00;Sabbatini;Allemagne;F;64;Yes
15672432;2016-01-01 00:00:00;Giles;France;F;53;No
15783477;2012-04-01 00:00:00;Biryukov;Allemagne;F;39;Yes
15759913;2014-02-01 00:00:00;Trentini;Allemagne;H;43;Yes
15790113;2014-04-01 00:00:00;Schofield;Allemagne;F;71;No
15674573;2016-04-01 00:00:00;Gearhart;France;F;25;Yes
15570086;2011-06-01 00:00:00;Lynch;Allemagne;H;18;Yes
15641732;2017-02-01 00:00:00;Mills;France;F;36;No
15808326;2011-05-01 00:00:00;Maslov;France;F;34;Yes
15625426;2017-03-01 00:00:00;Ashbolt;Allemagne;F;55;No
15790093;2018-05-01 00:00:00;Aguirre;France;F;27;No
15756305;2014-04-01 00:00:00;Marchesi;France;F;66;Yes
15652615;2012-05-01 00:00:00;Ferri;France;H;39;Yes
15660155;2015-05-01 00:00:00;Lorenzo;Espagne;H;36;Yes
15742210;2011-02-01 00:00:00;Ugochukwu;France;H;38;Yes
15736154;2019-03-01 00:00:00;Gallo;France;F;44;Yes
15585367;2016-03-01 00:00:00;Diribe;Allemagne;F;46;No
15669501;2015-05-01 00:00:00;Kuo;France;H;35;Yes
15813095;2018-03-01 00:00:00;Nwebube;France;H;115;No
15589924;2019-04-01 00:00:00;Rapuluolisa;Espagne;F;40;Yes
15723872;2010-04-01 00:00:00;Buccho;Espagne;F;46;Yes
15715031;2014-02-01 00:00:00;Davidson;France;F;28;Yes
15609669;2016-01-01 00:00:00;Chuang;France;F;39;Yes
15647099;2011-02-01 00:00:00;Ts'ui;France;F;37;No
15633227;2011-01-01 00:00:00;Kenechukwu;France;F;28;No
15628272;2011-05-01 00:00:00;Singh;France;F;36;No
15715745;2015-02-01 00:00:00;Elliott;France;F;26;Yes
15781702;2011-03-01 00:00:00;Brookes;Allemagne;H;38;Yes
15797751;2015-03-01 00:00:00;Pai;Allemagne;F;47;Yes
15682454;2017-01-01 00:00:00;McFarland;France;F;34;Yes
15566740;2017-04-01 00:00:00;Nazarova;Espagne;H;51;Yes
15630413;2015-04-01 00:00:00;Howarth;France;F;41;Yes
15772030;2017-05-01 00:00:00;Coupp;Espagne;H;33;Yes
15804235;2018-02-01 00:00:00;Zetticci;France;F;37;Yes
15696552;2016-03-01 00:00:00;Newman;France;F;21;No
15798385;2017-04-01 00:00:00;Grave;Espagne;F;46;Yes
15665784;2011-02-01 00:00:00;She;France;H;27;No
15592123;2014-05-01 00:00:00;Buccho;France;H;30;Yes
15707441;2012-01-01 00:00:00;White;Espagne;H;26;Yes
15653952;2017-02-01 00:00:00;T'an;Allemagne;F;38;Yes
15813363;2018-06-01 00:00:00;Woods;Espagne;H;25;No
15801915;2014-06-01 00:00:00;Rendall;France;F;31;No
15593250;2016-04-01 00:00:00;Hsiao;France;F;29;No
15688007;2017-03-01 00:00:00;Liu;Espagne;H;20;Yes
15737705;2016-01-01 00:00:00;Avdeyeva;France;F;27;No
15696826;2019-06-01 00:00:00;James;France;F;32;Yes
15798341;2012-06-01 00:00:00;Victor;France;H;38;Yes
15649668;2010-04-01 00:00:00;Wilhelm;Allemagne;F;36;Yes
15627637;2012-03-01 00:00:00;Obioma;Allemagne;H;23;No
15784361;2015-06-01 00:00:00;Williamson;Espagne;F;46;Yes
15613854;2016-05-01 00:00:00;Mauldon;Espagne;F;46;Yes
15753079;2015-05-01 00:00:00;Chidi;France;H;41;No
15661734;2012-01-01 00:00:00;Taylor;Allemagne;H;42;No
15676835;2019-03-01 00:00:00;Anayolisa;Espagne;H;33;No
15574761;2017-04-01 00:00:00;Lynch;France;F;41;No
15571873;2011-05-01 00:00:00;Sung;France;H;24;Yes
15788480;2020-06-01 00:00:00;Pagnotto;Allemagne;F;33;No
